TCGA-EJ-5507-01	TCGA-EJ-5507-10
TCGA-V1-A9ZI-01	TCGA-V1-A9ZI-10
TCGA-KK-A8IK-01	TCGA-KK-A8IK-11
TCGA-EJ-5495-01	TCGA-EJ-5495-10
TCGA-G9-6339-01	TCGA-G9-6339-10
TCGA-EJ-5511-01	TCGA-EJ-5511-10
TCGA-VP-A879-01	TCGA-VP-A879-10
TCGA-J4-A67R-01	TCGA-J4-A67R-10
TCGA-VP-A87E-01	TCGA-VP-A87E-10
TCGA-YL-A8SB-01	TCGA-YL-A8SB-10
TCGA-G9-6373-01	TCGA-G9-6373-10
TCGA-EJ-7789-01	TCGA-EJ-7789-10
TCGA-CH-5743-01	TCGA-CH-5743-10
TCGA-EJ-5518-01	TCGA-EJ-5518-10
TCGA-HI-7171-01	TCGA-HI-7171-10
TCGA-VN-A88M-01	TCGA-VN-A88M-10
TCGA-ZG-A9L9-01	TCGA-ZG-A9L9-10
TCGA-EJ-A7NF-01	TCGA-EJ-A7NF-10
TCGA-HC-A48F-01	TCGA-HC-A48F-10
TCGA-YL-A8HO-01	TCGA-YL-A8HO-10
TCGA-HC-7740-01	TCGA-HC-7740-10
TCGA-Y6-A8TL-01	TCGA-Y6-A8TL-10
TCGA-HC-A631-01	TCGA-HC-A631-10
TCGA-EJ-5521-01	TCGA-EJ-5521-10
TCGA-G9-6354-01	TCGA-G9-6354-10
TCGA-EJ-5515-01	TCGA-EJ-5515-10
TCGA-V1-A8MU-01	TCGA-V1-A8MU-10
TCGA-EJ-A65E-01	TCGA-EJ-A65E-10
TCGA-EJ-A46F-01	TCGA-EJ-A46F-10
TCGA-HC-8265-01	TCGA-HC-8265-10
TCGA-XJ-A83H-01	TCGA-XJ-A83H-10
TCGA-EJ-A8FO-01	TCGA-EJ-A8FO-10
TCGA-KK-A7B4-01	TCGA-KK-A7B4-11
TCGA-YL-A8SC-01	TCGA-YL-A8SC-10
TCGA-V1-A9OA-01	TCGA-V1-A9OA-10
TCGA-YL-A8SK-01	TCGA-YL-A8SK-10
TCGA-EJ-7794-01	TCGA-EJ-7794-10
TCGA-HC-8262-01	TCGA-HC-8262-10
TCGA-QU-A6IP-01	TCGA-QU-A6IP-10
TCGA-ZG-A8QX-01	TCGA-ZG-A8QX-10
TCGA-G9-6499-01	TCGA-G9-6499-10
TCGA-EJ-7328-01	TCGA-EJ-7328-10
TCGA-EJ-A8FN-01	TCGA-EJ-A8FN-10
TCGA-EJ-A6RA-01	TCGA-EJ-A6RA-10
TCGA-CH-5751-01	TCGA-CH-5751-10
TCGA-J4-A67N-01	TCGA-J4-A67N-10
TCGA-HC-A6AN-01	TCGA-HC-A6AN-10
TCGA-EJ-7315-01	TCGA-EJ-7315-10
TCGA-V1-A8MJ-01	TCGA-V1-A8MJ-10
TCGA-KC-A7FD-01	TCGA-KC-A7FD-10
TCGA-EJ-A6RC-01	TCGA-EJ-A6RC-10
TCGA-EJ-5514-01	TCGA-EJ-5514-10
TCGA-CH-5772-01	TCGA-CH-5772-11
TCGA-KK-A59V-01	TCGA-KK-A59V-11
TCGA-V1-A8WL-01	TCGA-V1-A8WL-10
TCGA-G9-A9S4-01	TCGA-G9-A9S4-10
TCGA-VN-A88N-01	TCGA-VN-A88N-10
TCGA-G9-6342-01	TCGA-G9-6342-10
TCGA-EJ-5525-01	TCGA-EJ-5525-10
TCGA-J4-A67L-01	TCGA-J4-A67L-10
TCGA-EJ-5503-01	TCGA-EJ-5503-10
TCGA-KC-A7F3-01	TCGA-KC-A7F3-10
TCGA-V1-A8MF-01	TCGA-V1-A8MF-10
TCGA-CH-5752-01	TCGA-CH-5752-10
TCGA-HC-8266-01	TCGA-HC-8266-10
TCGA-HC-A6HX-01	TCGA-HC-A6HX-10
TCGA-YL-A9WI-01	TCGA-YL-A9WI-10
TCGA-YL-A9WJ-01	TCGA-YL-A9WJ-10
TCGA-WW-A8ZI-01	TCGA-WW-A8ZI-10
TCGA-V1-A8WN-01	TCGA-V1-A8WN-10
TCGA-HC-8256-01	TCGA-HC-8256-10
TCGA-HC-A9TH-01	TCGA-HC-A9TH-10
TCGA-HC-7212-01	TCGA-HC-7212-10
TCGA-KK-A8IL-01	TCGA-KK-A8IL-11
TCGA-TP-A8TT-01	TCGA-TP-A8TT-10
TCGA-ZG-A9LB-01	TCGA-ZG-A9LB-10
TCGA-XK-AAJR-01	TCGA-XK-AAJR-10
TCGA-HC-7737-01	TCGA-HC-7737-11
TCGA-EJ-5510-01	TCGA-EJ-5510-10
TCGA-EJ-7327-01	TCGA-EJ-7327-10
TCGA-EJ-5497-01	TCGA-EJ-5497-10
TCGA-EJ-A8FU-01	TCGA-EJ-A8FU-10
TCGA-EJ-5517-01	TCGA-EJ-5517-10
TCGA-G9-A9S0-01	TCGA-G9-A9S0-10
TCGA-CH-5769-01	TCGA-CH-5769-11
TCGA-2A-A8VO-01	TCGA-2A-A8VO-10
TCGA-G9-6329-01	TCGA-G9-6329-10
TCGA-G9-6364-01	TCGA-G9-6364-10
TCGA-KK-A6E7-01	TCGA-KK-A6E7-11
TCGA-HC-7744-01	TCGA-HC-7744-10
TCGA-HC-8261-01	TCGA-HC-8261-10
TCGA-XJ-A9DK-01	TCGA-XJ-A9DK-10
TCGA-KK-A6E3-01	TCGA-KK-A6E3-11
TCGA-CH-5738-01	TCGA-CH-5738-10
TCGA-ZG-A9N3-01	TCGA-ZG-A9N3-10
TCGA-HC-A8CY-01	TCGA-HC-A8CY-10
TCGA-G9-7525-01	TCGA-G9-7525-10
TCGA-HC-7075-01	TCGA-HC-7075-10
TCGA-EJ-A8FP-01	TCGA-EJ-A8FP-10
TCGA-EJ-7782-01	TCGA-EJ-7782-10
TCGA-EJ-7783-01	TCGA-EJ-7783-10
TCGA-KK-A8II-01	TCGA-KK-A8II-11
TCGA-G9-7523-01	TCGA-G9-7523-10
TCGA-CH-5771-01	TCGA-CH-5771-11
TCGA-V1-A9OF-01	TCGA-V1-A9OF-10
TCGA-EJ-A7NH-01	TCGA-EJ-A7NH-10
TCGA-VN-A88Q-01	TCGA-VN-A88Q-10
TCGA-EJ-7781-01	TCGA-EJ-7781-10
TCGA-EJ-7312-01	TCGA-EJ-7312-10
TCGA-YL-A9WY-01	TCGA-YL-A9WY-10
TCGA-EJ-7330-01	TCGA-EJ-7330-10
TCGA-KC-A4BR-01	TCGA-KC-A4BR-10
TCGA-ZG-A9L5-01	TCGA-ZG-A9L5-10
TCGA-XK-AAJU-01	TCGA-XK-AAJU-10
TCGA-KK-A6E2-01	TCGA-KK-A6E2-11
TCGA-KK-A6E8-01	TCGA-KK-A6E8-11
TCGA-V1-A9Z7-01	TCGA-V1-A9Z7-10
TCGA-EJ-5527-01	TCGA-EJ-5527-10
TCGA-G9-6333-01	TCGA-G9-6333-10
TCGA-XK-AAIR-01	TCGA-XK-AAIR-10
TCGA-KK-A7AP-01	TCGA-KK-A7AP-11
TCGA-ZG-A9LY-01	TCGA-ZG-A9LY-10
TCGA-CH-5766-01	TCGA-CH-5766-11
TCGA-EJ-7792-01	TCGA-EJ-7792-10
TCGA-HC-7077-01	TCGA-HC-7077-10
TCGA-KK-A8IG-01	TCGA-KK-A8IG-11
TCGA-CH-5788-01	TCGA-CH-5788-10
TCGA-KK-A7AV-01	TCGA-KK-A7AV-11
TCGA-V1-A9OL-01	TCGA-V1-A9OL-10
TCGA-CH-5745-01	TCGA-CH-5745-10
TCGA-CH-5761-01	TCGA-CH-5761-11
TCGA-J9-A8CL-01	TCGA-J9-A8CL-10
TCGA-V1-A8ML-01	TCGA-V1-A8ML-10
TCGA-V1-A8MG-01	TCGA-V1-A8MG-10
TCGA-CH-5790-01	TCGA-CH-5790-10
TCGA-CH-5746-01	TCGA-CH-5746-10
TCGA-HC-7210-01	TCGA-HC-7210-10
TCGA-KK-A8I9-01	TCGA-KK-A8I9-11
TCGA-EJ-5509-01	TCGA-EJ-5509-10
TCGA-EJ-A46G-01	TCGA-EJ-A46G-10
TCGA-EJ-A7NN-01	TCGA-EJ-A7NN-10
TCGA-YL-A9WK-01	TCGA-YL-A9WK-10
TCGA-ZG-A9ND-01	TCGA-ZG-A9ND-10
TCGA-G9-6367-01	TCGA-G9-6367-10
TCGA-KK-A8IH-01	TCGA-KK-A8IH-11
TCGA-HC-7232-01	TCGA-HC-7232-10
TCGA-HC-8258-01	TCGA-HC-8258-10
TCGA-KK-A7AW-01	TCGA-KK-A7AW-11
TCGA-YL-A8SR-01	TCGA-YL-A8SR-10
TCGA-V1-A9ZR-01	TCGA-V1-A9ZR-10
TCGA-ZG-A9L0-01	TCGA-ZG-A9L0-10
TCGA-EJ-8472-01	TCGA-EJ-8472-10
TCGA-CH-5792-01	TCGA-CH-5792-10
TCGA-4L-AA1F-01	TCGA-4L-AA1F-10
TCGA-H9-7775-01	TCGA-H9-7775-10
TCGA-J9-A8CP-01	TCGA-J9-A8CP-10
TCGA-EJ-5532-01	TCGA-EJ-5532-10
TCGA-HC-7079-01	TCGA-HC-7079-10
TCGA-J4-8200-01	TCGA-J4-8200-10
TCGA-V1-A9OX-01	TCGA-V1-A9OX-10
TCGA-EJ-A46E-01	TCGA-EJ-A46E-10
TCGA-G9-7522-01	TCGA-G9-7522-10
TCGA-CH-5791-01	TCGA-CH-5791-10
TCGA-KK-A8IB-01	TCGA-KK-A8IB-11
TCGA-ZG-A8QZ-01	TCGA-ZG-A8QZ-10
TCGA-YL-A8SA-01	TCGA-YL-A8SA-10
TCGA-ZG-A9MC-01	TCGA-ZG-A9MC-10
TCGA-FC-A66V-01	TCGA-FC-A66V-10
TCGA-EJ-7788-01	TCGA-EJ-7788-10
TCGA-HC-7209-01	TCGA-HC-7209-10
TCGA-V1-A9Z9-01	TCGA-V1-A9Z9-10
TCGA-V1-A9OT-01	TCGA-V1-A9OT-10
TCGA-ZG-A9L1-01	TCGA-ZG-A9L1-10
TCGA-EJ-8470-01	TCGA-EJ-8470-10
TCGA-EJ-5531-01	TCGA-EJ-5531-10
TCGA-VP-A87H-01	TCGA-VP-A87H-10
TCGA-FC-A4JI-01	TCGA-FC-A4JI-10
TCGA-G9-6371-01	TCGA-G9-6371-10
TCGA-KK-A6E0-01	TCGA-KK-A6E0-11
TCGA-VN-A88R-01	TCGA-VN-A88R-10
TCGA-V1-A9OQ-01	TCGA-V1-A9OQ-10
TCGA-M7-A71Z-01	TCGA-M7-A71Z-10
TCGA-HI-7170-01	TCGA-HI-7170-10
TCGA-V1-A8WS-01	TCGA-V1-A8WS-10
TCGA-SU-A7E7-01	TCGA-SU-A7E7-10
TCGA-CH-5762-01	TCGA-CH-5762-11
TCGA-KC-A4BN-01	TCGA-KC-A4BN-10
TCGA-FC-7708-01	TCGA-FC-7708-10
TCGA-EJ-5508-01	TCGA-EJ-5508-10
TCGA-XJ-A9DI-01	TCGA-XJ-A9DI-10
TCGA-XJ-A83G-01	TCGA-XJ-A83G-10
TCGA-J4-A6M7-01	TCGA-J4-A6M7-10
TCGA-J4-A83K-01	TCGA-J4-A83K-10
TCGA-EJ-A7NM-01	TCGA-EJ-A7NM-10
TCGA-HC-7749-01	TCGA-HC-7749-10
TCGA-CH-5737-01	TCGA-CH-5737-10
TCGA-2A-AAYU-01	TCGA-2A-AAYU-10
TCGA-YL-A8SJ-01	TCGA-YL-A8SJ-10
TCGA-V1-A8WW-01	TCGA-V1-A8WW-10
TCGA-HC-7752-01	TCGA-HC-7752-10
TCGA-EJ-A65D-01	TCGA-EJ-A65D-10
TCGA-HC-7738-01	TCGA-HC-7738-10
TCGA-G9-A9S7-01	TCGA-G9-A9S7-10
TCGA-HC-7747-01	TCGA-HC-7747-10
TCGA-J4-A83I-01	TCGA-J4-A83I-10
TCGA-V1-A8X3-01	TCGA-V1-A8X3-10
TCGA-EJ-5506-01	TCGA-EJ-5506-10
TCGA-EJ-5496-01	TCGA-EJ-5496-10
TCGA-ZG-A9LU-01	TCGA-ZG-A9LU-10
TCGA-TP-A8TV-01	TCGA-TP-A8TV-10
TCGA-2A-AAYO-01	TCGA-2A-AAYO-10
TCGA-YL-A8S8-01	TCGA-YL-A8S8-10
TCGA-YL-A9WL-01	TCGA-YL-A9WL-10
TCGA-ZG-A9L4-01	TCGA-ZG-A9L4-10
TCGA-HC-7080-01	TCGA-HC-7080-10
TCGA-XK-AAJP-01	TCGA-XK-AAJP-10
TCGA-HC-7233-01	TCGA-HC-7233-10
TCGA-VP-A87K-01	TCGA-VP-A87K-10
TCGA-EJ-7314-01	TCGA-EJ-7314-10
TCGA-J9-A8CK-01	TCGA-J9-A8CK-10
TCGA-J4-A6G3-01	TCGA-J4-A6G3-10
TCGA-V1-A9ZK-01	TCGA-V1-A9ZK-10
TCGA-KK-A5A1-01	TCGA-KK-A5A1-11
TCGA-ZG-A8QY-01	TCGA-ZG-A8QY-10
TCGA-EJ-7784-01	TCGA-EJ-7784-10
TCGA-YL-A8SI-01	TCGA-YL-A8SI-10
TCGA-G9-6377-01	TCGA-G9-6377-10
TCGA-XK-AAJA-01	TCGA-XK-AAJA-10
TCGA-M7-A722-01	TCGA-M7-A722-10
TCGA-CH-5794-01	TCGA-CH-5794-10
TCGA-EJ-A65F-01	TCGA-EJ-A65F-10
TCGA-YL-A8SP-01	TCGA-YL-A8SP-10
TCGA-J9-A8CM-01	TCGA-J9-A8CM-10
TCGA-KK-A8I5-01	TCGA-KK-A8I5-11
TCGA-HC-7211-01	TCGA-HC-7211-11
TCGA-HC-7081-01	TCGA-HC-7081-10
TCGA-J4-8198-01	TCGA-J4-8198-10
TCGA-VP-AA1N-01	TCGA-VP-AA1N-10
TCGA-KK-A8I7-01	TCGA-KK-A8I7-11
TCGA-HC-A6AP-01	TCGA-HC-A6AP-10
TCGA-KC-A7F5-01	TCGA-KC-A7F5-10
TCGA-KK-A6E4-01	TCGA-KK-A6E4-11
TCGA-G9-7521-01	TCGA-G9-7521-10
TCGA-HC-A6AO-01	TCGA-HC-A6AO-10
TCGA-HI-7168-01	TCGA-HI-7168-10
TCGA-EJ-7785-01	TCGA-EJ-7785-10
TCGA-EJ-5526-01	TCGA-EJ-5526-10
TCGA-QU-A6IM-01	TCGA-QU-A6IM-10
TCGA-2A-A8VT-01	TCGA-2A-A8VT-10
TCGA-G9-6384-01	TCGA-G9-6384-10
TCGA-V1-A9O7-01	TCGA-V1-A9O7-10
TCGA-G9-6379-01	TCGA-G9-6379-10
